FECHA_CORTE,UBIGEO,ANIO,DEPARTAMENTO,PROVINCIA,FECHA_UTC,HORA_UTC,TIPO,FRECUENCIA_PRINCIPAL,DURACION,ENERGIA,VOLCAN
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,103917,VT,3.3,11.17,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,105257,VT,4.6,11.87,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,112736,VT,2.8,17.96,2.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,115000,VT,3.7,34.75,9.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,123139,VT,3.1,28.36,2.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,132105,VT,3.2,22.64,7.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,163816,VT,4.0,21.24,0.000249,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,203433,VT,7.3,18.07,0.000533,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,204009,VT,5.4,13.97,6.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,222100,VT,3.4,17.44,0.000271,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,222715,VT,5.5,10.88,3.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240802,235812,VT,6.2,12.19,4.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240803,818,VT,5.3,15.37,6.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240803,1903,VT,3.8,18.77,0.000125,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240803,2614,VT,5.5,12.4,4.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240803,2646,VT,3.4,17.41,8.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240803,3618,VT,7.3,14.41,4.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240803,5809,VT,5.3,17.9,5.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240803,95015,VT,5.3,18.69,4.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240804,43432,VT,3.4,20.21,0.000664,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240804,124739,VT,3.4,17.74,2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240804,151201,VT,5.2,16.49,7.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240804,151914,VT,3.0,28.63,0.000109,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240804,162055,VT,5.5,17.6,7.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240804,183903,VT,4.7,19.47,0.000104,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240804,211243,VT,5.5,17.42,6.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240805,4539,VT,3.7,14.73,5.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240805,44151,VT,3.4,19.31,5.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240805,224939,VT,5.3,26.62,0.000154,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240807,142518,VT,2.5,40.54,0.000166,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240807,142941,VT,3.1,34.56,7.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240807,160557,VT,5.4,23.61,0.000945,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240807,162202,VT,2.8,19.92,9.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240807,175431,VT,3.0,30.25,0.000959,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240807,184227,VT,2.9,15.5,0.000322,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240807,211247,VT,5.1,12.25,0.000491,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240808,152020,VT,3.0,16.59,8.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,23913,VT,3.1,35.66,0.000161,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,42309,VT,3.1,21.51,6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,81838,TO,3.7,73.97,0.006015,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,101724,VT,4.1,24.47,6.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,104102,VT,5.2,16.28,3.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,113452,VT,2.6,10.95,3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,134417,VT,3.2,16.73,6.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,163030,VT,5.5,15.38,0.000413,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,205151,VT,5.5,21.31,0.000465,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240810,211848,VT,4.1,13.99,0.000187,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240811,55724,VT,4.7,20.85,0.000495,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240811,81857,VT,3.0,15.64,0.000242,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240811,103152,VT,2.7,16.09,4.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240811,112259,VT,3.4,25.29,0.000417,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240811,131153,VT,4.8,14.27,1.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,12955,VT,3.2,26.47,6.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,20239,VT,4.1,17.87,0.000261,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,25655,VT,5.2,21.34,0.000526,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,42321,VT,13.2,14.82,7.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,44710,VT,6.5,17.63,2.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,50651,VT,5.2,21.1,0.000926,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,53449,VT,5.3,14.93,2.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,55900,VT,4.6,16.9,0.00046,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,75655,VT,5.5,15.04,0.000163,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,82020,VT,4.6,16.41,5.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,90403,VT,3.3,15.35,1.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,91343,VT,5.2,21.94,3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,155138,VT,2.9,14.7,0.000386,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,211244,VT,3.4,17.84,0.000688,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240812,212301,VT,3.6,21.55,6.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240813,21503,VT,3.1,21.75,2.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240813,25240,VT,3.1,19.08,2.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240813,31750,VT,5.2,21.49,0.000636,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240813,32427,VT,3.4,19.49,7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240813,35400,VT,3.0,22.15,5.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240813,40233,VT,2.9,13.57,2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240813,140230,VT,2.4,15.67,3.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240813,203048,VT,3.2,120.62,0.004211,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240814,10609,VT,5.3,26.76,8.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240814,11507,VT,5.4,15.64,3.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240814,41244,TO,8.4,49.17,0.001058,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240814,73320,VT,5.2,17.57,4.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240814,73437,VT,5.3,15.56,2.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240814,75641,VT,5.2,14.75,3.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,1620,VT,5.2,8.96,7e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,2609,VT,3.1,9.18,5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,5824,VT,3.1,9.76,1.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,33752,VT,3.5,9.78,1.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,34828,VT,5.2,9.28,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,43633,VT,3.4,12.81,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,53902,VT,7.3,9.81,5.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,75054,VT,5.3,10.32,6e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,81437,VT,12.2,8.69,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,82037,VT,3.7,9.13,1.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,83847,VT,9.8,8.76,5e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,102408,VT,2.9,10.01,2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,103327,VT,5.5,10.33,2.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,143115,VT,4.1,10.59,0.000101,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,222825,VT,3.0,7.87,1.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,223220,VT,5.3,8.71,0.000164,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,225241,VT,6.2,11.71,0.000248,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240815,232554,VT,5.1,11.07,4.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,51046,VT,4.1,10.83,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,73528,VT,3.2,12.89,9e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,83843,VT,3.5,11.22,1.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,84631,VT,6.0,10.4,3.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,103225,VT,5.1,10.54,1.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,104041,VT,3.7,8.98,3.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,105622,VT,5.1,7.78,0.000163,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,113418,VT,3.3,8.09,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,114400,VT,6.7,9.3,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,145729,VT,11.2,8.02,2.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240816,152613,VT,2.9,12.6,0.003933,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,34012,VT,5.2,18.33,2.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,41843,VT,5.2,17.87,7.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,42621,VT,2.9,15.76,0.000355,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,43308,VT,4.1,14.8,9.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,74828,VT,5.1,12.27,0.000154,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,84545,VT,3.4,15.67,4.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,92305,VT,8.9,16.54,2.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,100802,VT,2.9,14.73,2.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,104111,TO,3.8,52.53,0.000426,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,155128,VT,5.5,16.61,0.000645,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240817,204920,VT,8.9,17.45,0.002653,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240818,2952,VT,8.2,13.7,4.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,1639,VT,3.7,8.88,4.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,4147,VT,5.2,13.58,6.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,10743,VT,3.7,11.36,1.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,11255,VT,3.6,9.78,1.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,14819,VT,5.2,8.71,2.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,24944,VT,2.4,14.16,0.000415,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,51238,VT,3.4,11.5,2.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,60830,VD,7.4,19.59,0.000143,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,193656,VT,5.1,8.37,0.000137,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,200458,VT,4.2,13.14,0.000614,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240819,204218,VT,5.3,10.82,0.000489,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240820,15758,VT,5.7,10.71,1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240820,44910,VT,4.1,9.28,7e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240820,51315,VT,6.3,7.15,1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240820,63525,VT,5.4,9.76,8e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240820,72139,VT,5.4,6.11,4e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240821,181011,VT,3.2,17.98,0.004277,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240821,193931,VT,5.3,10.64,0.00063,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240821,202835,VT,4.6,11.54,0.000412,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240821,203233,VT,4.7,13.02,0.000595,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240823,15759,VT,3.1,9.05,3.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240823,34234,VT,5.8,11.3,0.015739,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240823,62703,VT,4.1,10.85,4.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240823,63127,VT,3.4,12.4,6.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240823,65246,VT,3.0,9.83,3.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240823,95232,VT,4.7,8.34,3.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240824,41609,VT,6.5,11.23,0.000125,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240824,70707,VT,4.7,10.41,0.00012,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240824,74849,VT,4.6,9.17,2.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240824,123857,VT,5.5,14.78,0.000304,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240824,152951,VT,2.6,15.81,5.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240824,164715,VT,2.9,8.51,3.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,13358,VT,3.4,9.98,1.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,41645,VT,2.9,8.93,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,45833,VT,3.7,13.57,4.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,50245,VT,3.0,9.11,1.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,81649,VT,2.9,16.31,5.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,91630,VT,5.0,13.08,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,133332,VT,7.3,9.58,0.000198,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,141831,VT,5.5,12.6,2.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,151639,VD,2.9,11.85,0.000438,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,170702,VT,2.9,10.72,3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240825,172742,VT,5.4,10.13,0.00035,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,31539,VT,4.6,12.09,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,41236,VT,4.2,9.3,8e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,54110,VT,4.0,11.15,1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,64408,VT,3.4,10.27,5e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,71342,VT,2.9,10.91,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,80629,VT,3.1,8.91,6e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,91025,VT,3.8,11.01,1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,100902,VT,3.5,11.36,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,102012,VT,3.1,8.25,9e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,120427,VT,5.5,10.34,1.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,121801,VT,2.4,10.89,1.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240826,123529,VT,2.4,13.79,2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240827,94615,VT,3.1,11.76,1.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240828,33914,VT,5.5,10.78,1.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240828,65421,VT,4.7,9.57,2.8e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240828,65617,VT,4.2,9.62,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240828,65713,VT,3.4,9.64,1.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240828,74633,VT,5.3,16.74,0.000629,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240828,143947,VT,3.0,12.04,0.000191,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,1100,VT,16.4,5.56,4.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,20439,VT,7.3,9.87,0.000553,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,53458,VT,5.4,8.55,1.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,70208,VT,5.3,11.84,2.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,74849,VT,2.9,10.08,1.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,80154,VT,2.9,7.22,2.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,82003,VT,6.2,7.84,2.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,93730,VT,5.2,8.19,1.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,95413,VT,6.4,12.19,3.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,101805,VT,5.2,8.53,5.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,171756,VT,3.9,17.12,0.000109,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,181543,VT,4.3,9.2,0.000149,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,215753,VT,5.5,10.95,0.000781,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,220033,VT,5.5,10.69,0.001822,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,223435,VT,7.3,8.32,4.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,223709,VT,7.3,10.39,5.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240829,234024,VT,5.3,13.17,0.000225,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,30134,VT,5.5,11.1,0.000361,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,30339,VT,5.3,9.47,0.000177,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,55409,VT,2.8,10.92,0.000162,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,103315,VT,5.3,15.43,3.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,104737,VT,5.4,8.47,1.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,121108,VT,2.8,7.95,0.000148,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,125314,VT,2.8,7.07,0.000154,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,130146,VT,2.5,11.47,5.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,130426,VT,2.7,12.27,3.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,140217,VT,2.5,8.82,0.00015,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240830,142143,VT,5.3,8.54,0.00065,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240831,10218,VT,4.8,9.23,5.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240831,10710,VT,5.2,9.1,0.000112,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240831,20541,VT,5.3,14.97,9.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240901,221517,VT,6.2,10.75,3.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240901,230841,VT,3.2,14.45,1.4e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240901,232055,VT,7.4,8.54,2.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240901,235230,VT,5.3,8.92,2.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,22057,VT,8.8,11.87,0.000527,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,31124,VT,5.5,9.93,0.000144,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,32733,VT,8.8,9.88,2.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,40845,VT,5.5,11.07,0.000116,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,41052,VT,5.4,9.36,1.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,50937,VT,5.3,11.72,2.6e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,51125,VT,3.7,10.48,3.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,51424,VT,5.5,10.33,0.000118,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,51750,VT,3.0,8.08,1.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,52723,VT,3.4,9.39,3.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,53448,VT,5.4,11.66,0.000417,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,54136,VT,6.2,7.79,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,62752,VT,3.1,13.38,2.3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,63814,VT,3.2,13.4,2.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,64130,VT,3.1,16.18,7.9e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,64453,VT,3.2,13.23,2.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,73558,VT,6.3,11.17,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,144801,VT,5.5,8.73,0.000408,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240902,172418,VT,5.3,8.09,0.000273,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,5756,VT,8.4,9.75,0.000184,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,20740,VT,3.0,7.69,4.7e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,22258,VT,5.5,11.62,2.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,50327,VT,3.4,9.88,0.000114,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,60810,VD,6.3,13.9,8e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,61531,VT,2.9,10.28,1.2e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,75645,VT,4.1,9.68,5e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,81015,VT,3.7,13.18,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,81705,VT,8.4,9.8,1.1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,83224,VT,3.8,9.32,1e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,83535,VT,5.5,11.26,1.5e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,84458,VT,3.3,10.4,9e-06,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,84659,VT,4.1,10.81,3e-05,MISTI
20250530,0401,2024,AREQUIPA,AREQUIPA,20240903,85837,VT,3.5,15.32,1.8e-05,MISTI
